16.0885 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
16.0905 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_4', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Эксперимент завершен, спасибо!', units='height', win=Window(...), wrapWidth=1)
0.0174 	INFO 	Keyboard events cleared
0.0173 	EXP 	text: autoDraw = True
0.6936 	EXP 	Device response: <KeyPress from None: t=0.6046780429896899, value=space, duration=None>
0.6971 	DEBUG 	Read excel file with openpyxl: cond.xlsx
0.6977 	EXP 	Imported cond.xlsx as conditions, 20 conditions, 3 params
0.6982 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'stimuls': '<<><<', 'condition': 'incongruent', 'response': 'right', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.7090 	DATA 	Keypress: space
0.7113 	WARNING 	t of last frame was 103.91ms (=1/9)
0.7113 	EXP 	text: autoDraw = False
0.7113 	EXP 	text_2: height = np.float64(0.05)
0.7113 	EXP 	text_2: height = np.float64(0.05)
0.7113 	EXP 	text_2: height = np.float64(0.05)
0.7113 	EXP 	text_2: text = '<<><<'
0.7113 	EXP 	text_2: autoDraw = True
0.7413 	EXP 	Device response: <KeyPress from None: t=0.6046780429896899, value=space, duration=0.13228404099936597>
2.0593 	EXP 	Device response: <KeyPress from None: t=2.0536271260061767, value=right, duration=None>
2.1625 	DATA 	Keypress: right
2.1656 	WARNING 	t of last frame was 108.68ms (=1/9)
2.1656 	EXP 	text_2: autoDraw = False
2.1656 	EXP 	text_3: autoDraw = True
2.1718 	EXP 	Device response: <KeyPress from None: t=2.0536271260061767, value=right, duration=0.11630291698384099>
2.2689 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'stimuls': '<<<<<', 'condition': 'congruent', 'response': 'left', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
2.2731 	EXP 	text_3: autoDraw = False
2.2731 	EXP 	text_2: height = np.float64(0.05)
2.2731 	EXP 	text_2: height = np.float64(0.05)
2.2731 	EXP 	text_2: height = np.float64(0.05)
2.2731 	EXP 	text_2: text = '<<<<<'
2.2731 	EXP 	text_2: autoDraw = True
3.0207 	EXP 	Device response: <KeyPress from None: t=3.0166728339972906, value=right, duration=None>
3.0236 	DATA 	Keypress: right
3.0272 	EXP 	text_2: autoDraw = False
3.0272 	EXP 	text_3: autoDraw = True
3.1373 	EXP 	Device response: <KeyPress from None: t=3.0166728339972906, value=right, duration=0.11223308398621157>
3.2202 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'stimuls': '<<<<<', 'condition': 'congruent', 'response': 'left', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
3.2242 	EXP 	text_3: autoDraw = False
3.2242 	EXP 	text_3: autoDraw = False
3.2242 	EXP 	text_2: text = '<<<<<'
3.2242 	EXP 	text_2: autoDraw = True
3.7868 	EXP 	Device response: <KeyPress from None: t=3.7797200010099914, value=right, duration=None>
3.7884 	DATA 	Keypress: right
3.7918 	EXP 	text_2: autoDraw = False
3.7918 	EXP 	text_3: autoDraw = True
3.9100 	EXP 	Device response: <KeyPress from None: t=3.7797200010099914, value=right, duration=0.12824999997974373>
3.9866 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'stimuls': '>>>>>', 'condition': 'congruent', 'response': 'right', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
3.9924 	EXP 	text_3: autoDraw = False
3.9924 	EXP 	text_3: autoDraw = False
3.9924 	EXP 	text_2: height = np.float64(0.05)
3.9924 	EXP 	text_2: height = np.float64(0.05)
3.9924 	EXP 	text_2: height = np.float64(0.05)
3.9924 	EXP 	text_2: text = '>>>>>'
3.9924 	EXP 	text_2: autoDraw = True
4.5372 	EXP 	Device response: <KeyPress from None: t=4.526654876011889, value=right, duration=None>
4.5390 	DATA 	Keypress: right
4.5423 	EXP 	text_2: autoDraw = False
4.5423 	EXP 	text_3: autoDraw = True
4.6704 	EXP 	Device response: <KeyPress from None: t=4.526654876011889, value=right, duration=0.14033037499757484>
4.7370 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'stimuls': '<<><<', 'condition': 'incongruent', 'response': 'right', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
4.7429 	EXP 	text_3: autoDraw = False
4.7429 	EXP 	text_3: autoDraw = False
4.7429 	EXP 	text_2: height = np.float64(0.05)
4.7429 	EXP 	text_2: height = np.float64(0.05)
4.7429 	EXP 	text_2: height = np.float64(0.05)
4.7429 	EXP 	text_2: text = '<<><<'
4.7429 	EXP 	text_2: autoDraw = True
5.2704 	EXP 	Device response: <KeyPress from None: t=5.268589958985103, value=right, duration=None>
5.2742 	EXP 	text_2: autoDraw = False
5.2742 	EXP 	text_3: autoDraw = True
5.2774 	DATA 	Keypress: right
5.3705 	EXP 	Device response: <KeyPress from None: t=5.268589958985103, value=right, duration=0.10031425001216121>
5.4591 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'stimuls': '>>>>>', 'condition': 'congruent', 'response': 'right', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
5.4678 	EXP 	text_3: autoDraw = False
5.4678 	EXP 	text_3: autoDraw = False
5.4678 	EXP 	text_2: height = np.float64(0.05)
5.4678 	EXP 	text_2: height = np.float64(0.05)
5.4678 	EXP 	text_2: height = np.float64(0.05)
5.4678 	EXP 	text_2: text = '>>>>>'
5.4678 	EXP 	text_2: autoDraw = True
5.8925 	EXP 	Device response: <KeyPress from None: t=5.887754875991959, value=right, duration=None>
5.8941 	DATA 	Keypress: right
5.9011 	EXP 	text_2: autoDraw = False
5.9011 	EXP 	text_3: autoDraw = True
6.0038 	EXP 	Device response: <KeyPress from None: t=5.887754875991959, value=right, duration=0.11218825000105426>
6.0869 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'stimuls': '>>>>>', 'condition': 'congruent', 'response': 'right', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
6.0907 	EXP 	text_3: autoDraw = False
6.0907 	EXP 	text_3: autoDraw = False
6.0907 	EXP 	text_2: text = '>>>>>'
6.0907 	EXP 	text_2: autoDraw = True
6.7035 	EXP 	Device response: <KeyPress from None: t=6.701565583993215, value=right, duration=None>
6.7074 	EXP 	text_2: autoDraw = False
6.7074 	EXP 	text_3: autoDraw = True
6.7105 	DATA 	Keypress: right
6.8214 	EXP 	Device response: <KeyPress from None: t=6.701565583993215, value=right, duration=0.11237887499737553>
6.8928 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'stimuls': '>>>>>', 'condition': 'congruent', 'response': 'right', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
6.9011 	EXP 	text_3: autoDraw = False
6.9011 	EXP 	text_3: autoDraw = False
6.9011 	EXP 	text_2: text = '>>>>>'
6.9011 	EXP 	text_2: autoDraw = True
7.5204 	EXP 	Device response: <KeyPress from None: t=7.513652875990374, value=right, duration=None>
7.5221 	DATA 	Keypress: right
7.5255 	EXP 	text_2: autoDraw = False
7.5255 	EXP 	text_3: autoDraw = True
7.6592 	EXP 	Device response: <KeyPress from None: t=7.513652875990374, value=right, duration=0.14421733299968764>
7.7201 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'stimuls': '>>>>>', 'condition': 'congruent', 'response': 'right', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
7.7240 	EXP 	text_3: autoDraw = False
7.7240 	EXP 	text_3: autoDraw = False
7.7240 	EXP 	text_2: text = '>>>>>'
7.7240 	EXP 	text_2: autoDraw = True
8.2701 	EXP 	Device response: <KeyPress from None: t=8.260636168008205, value=right, duration=None>
8.2715 	DATA 	Keypress: right
8.2750 	EXP 	text_2: autoDraw = False
8.2750 	EXP 	text_3: autoDraw = True
8.4201 	EXP 	Device response: <KeyPress from None: t=8.260636168008205, value=right, duration=0.15224783300072886>
8.4698 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'stimuls': '>>>>>', 'condition': 'congruent', 'response': 'right', 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
8.4737 	EXP 	text_3: autoDraw = False
8.4737 	EXP 	text_3: autoDraw = False
8.4737 	EXP 	text_2: text = '>>>>>'
8.4737 	EXP 	text_2: autoDraw = True
9.0701 	EXP 	Device response: <KeyPress from None: t=9.059648583992384, value=right, duration=None>
9.0716 	DATA 	Keypress: right
9.0751 	EXP 	text_2: autoDraw = False
9.0751 	EXP 	text_3: autoDraw = True
9.2110 	EXP 	Device response: <KeyPress from None: t=9.059648583992384, value=right, duration=0.1482085419993382>
9.2700 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'stimuls': '>>>>>', 'condition': 'congruent', 'response': 'right', 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
9.2736 	EXP 	text_3: autoDraw = False
9.2736 	EXP 	text_3: autoDraw = False
9.2736 	EXP 	text_2: text = '>>>>>'
9.2736 	EXP 	text_2: autoDraw = True
9.9367 	EXP 	Device response: <KeyPress from None: t=9.93556704299408, value=left, duration=None>
9.9406 	EXP 	text_2: autoDraw = False
9.9406 	EXP 	text_3: autoDraw = True
9.9437 	DATA 	Keypress: left
10.0535 	EXP 	Device response: <KeyPress from None: t=9.93556704299408, value=left, duration=0.1123466250137426>
10.1276 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'stimuls': '>>>>>', 'condition': 'congruent', 'response': 'right', 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
10.1345 	EXP 	text_3: autoDraw = False
10.1345 	EXP 	text_3: autoDraw = False
10.1345 	EXP 	text_2: text = '>>>>>'
10.1345 	EXP 	text_2: autoDraw = True
10.7260 	EXP 	Device response: <KeyPress from None: t=10.721553543000482, value=right, duration=None>
10.7275 	DATA 	Keypress: right
10.7345 	EXP 	text_2: autoDraw = False
10.7345 	EXP 	text_3: autoDraw = True
10.8757 	EXP 	Device response: <KeyPress from None: t=10.721553543000482, value=right, duration=0.14835475001018494>
